employee_id,first_name,last_name,department_id,job_role,job_level,hire_date,gender,age,marital_status,education_level,distance_from_home,business_travel,manager_id,current_status
1304,Daniel,Ramos,1,Sales Executive,2,2015-08-01,Male,32,Married,Bachelor,8,Travel_Rarely,1968,Active
1306,Kwame,Marchetti,4,Finance Manager,5,2025-07-13,Female,45,Single,Bachelor,25,Travel_Frequently,140,Active
1307,Samir,Lindqvist,4,Finance Manager,4,2006-02-09,Female,39,Divorced,Master,13,Travel_Rarely,1578,Active
1308,Nina,Okafor,2,Software Engineer,1,2023-05-19,Male,58,Divorced,Master,23,Travel_Rarely,1255,Active
1309,Chloe,Rossi,2,QA Engineer,2,2014-07-25,Male,32,Married,College,7,Travel_Rarely,1789,Terminated
1310,Viktor,Ibrahim,2,Software Engineer,1,2020-04-12,Male,39,Single,Bachelor,23,Travel_Rarely,1128,Terminated
1311,Ethan,Marchetti,2,QA Engineer,2,2016-08-10,Female,30,Married,Bachelor,6,Travel_Rarely,1608,Active
1312,Omar,Nowak,6,Support Representative,3,2018-07-26,Female,36,Married,Master,10,Travel_Rarely,431,Active
1314,Oscar,Kaur,3,HR Generalist,1,2018-03-16,Female,46,Single,College,1,Travel_Rarely,1098,Active
1315,Samir,Sharma,2,QA Engineer,2,2016-01-30,Female,28,Married,Bachelor,1,Non-Travel,1608,Active
1317,Aarav,Duarte,2,Engineering Director,4,2022-12-10,Female,50,Married,Bachelor,28,Travel_Rarely,80,Active
1318,Bruno,Tanaka,1,Sales Executive,3,2019-07-29,Male,40,Single,Master,25,Travel_Rarely,1716,Terminated
1319,Sofia,Castellanos,1,Sales Executive,3,2015-11-04,Male,52,Single,Bachelor,5,Travel_Rarely,897,Terminated
1321,Mei,Castellanos,4,Finance Manager,3,2016-12-10,Female,30,Married,Master,17,Travel_Rarely,1973,Active
1322,Diego,Reyes,5,Operations Director,2,2017-03-20,Male,39,Single,College,18,Travel_Rarely,601,Active
1324,Fatima,Kaur,1,Sales Executive,3,2015-06-21,Female,31,Divorced,Master,2,Non-Travel,1039,Active
1329,Tariq,Nakamura,1,Sales Executive,2,2006-04-19,Male,41,Single,College,10,Non-Travel,2056,Active
1331,Chloe,Bianchi,1,Sales Representative,1,2020-05-22,Female,31,Single,Bachelor,1,Travel_Frequently,1457,Terminated
1333,Leila,Silva,2,QA Engineer,1,2022-05-21,Male,44,Married,Bachelor,3,Travel_Rarely,999,Terminated
1334,Nina,Andersen,4,Finance Manager,4,2005-07-15,Male,42,Married,Below College,2,Non-Travel,1336,Active
1336,Viktor,Bianchi,4,Finance Manager,5,2006-11-21,Female,55,Married,College,2,Travel_Rarely,549,Active
1338,Samir,Duarte,4,Finance Manager,5,2018-07-11,Male,56,Single,Master,8,Travel_Rarely,549,Active
1340,Tariq,Delacroix,2,Software Engineer,1,2021-09-07,Male,40,Divorced,College,16,Non-Travel,352,Active
1344,Chloe,Mehta,6,Support Representative,3,2016-08-19,Male,34,Divorced,Bachelor,9,Travel_Rarely,431,Active
1346,Kwame,Rossi,2,Software Engineer,2,2016-09-17,Male,40,Single,Bachelor,2,Travel_Rarely,1263,Active
1349,Nikolai,Castellanos,1,Sales Executive,2,2016-09-08,Female,41,Divorced,Bachelor,1,Travel_Frequently,2056,Active
1350,Soren,Pashkov,2,Software Engineer,2,2016-08-17,Male,35,Single,Master,4,Travel_Frequently,1069,Active
1352,Mira,Kowalski,4,Finance Manager,4,1992-12-13,Male,51,Divorced,Bachelor,5,Travel_Rarely,787,Active
1355,Jonas,Haddad,1,Sales Executive,2,2018-06-10,Female,38,Divorced,College,2,Travel_Rarely,573,Active
1356,Amara,Marchetti,1,Sales Executive,2,2015-08-05,Female,34,Single,College,15,Travel_Rarely,862,Active
1358,Camila,Castellanos,2,QA Engineer,1,2022-12-28,Male,25,Married,Below College,19,Travel_Rarely,1666,Active
1360,Tariq,Hassan,5,Operations Director,3,2014-12-27,Female,58,Married,Master,7,Travel_Rarely,1775,Terminated
1361,Yuki,Grimaldi,2,QA Engineer,1,2021-12-02,Male,40,Married,Master,1,Travel_Rarely,1128,Active
1362,Aisha,Tanaka,1,Sales Executive,2,2010-06-30,Female,36,Married,Bachelor,7,Travel_Frequently,81,Active
1363,Samir,Pashkov,5,Operations Director,3,2015-10-21,Male,48,Single,Bachelor,4,Travel_Rarely,867,Active
1364,Caleb,Dubois,1,Sales Representative,1,2024-11-06,Female,27,Married,Bachelor,11,Travel_Rarely,1732,Active
1367,Isabel,Duarte,5,Operations Director,4,2020-10-02,Female,51,Single,College,11,Travel_Rarely,1373,Active
1368,Nina,Novak,2,QA Engineer,1,2025-10-12,Female,18,Single,Bachelor,1,Non-Travel,612,Active
1369,Mei,Fitzgerald,2,QA Engineer,2,2016-02-27,Female,35,Married,Bachelor,1,Travel_Rarely,1069,Active
1371,Idris,Pashkov,1,Sales Executive,2,2019-03-31,Male,27,Single,Below College,2,Travel_Frequently,2055,Active
1372,Tobias,Varga,1,Sales Executive,4,2006-03-21,Male,55,Single,Master,13,Travel_Rarely,131,Terminated
1373,Marcus,Hassan,5,Operations Director,4,2006-02-26,Male,56,Married,Bachelor,23,Travel_Rarely,1032,Active
1374,Bruno,Bianchi,2,Software Engineer,1,2020-06-23,Female,34,Divorced,Below College,26,Non-Travel,386,Active
1375,Lena,Moreau,6,Support Representative,2,2013-06-24,Female,40,Divorced,Below College,2,Travel_Rarely,119,Active
1377,Freya,Vandenberg,2,QA Engineer,2,2017-10-09,Male,34,Married,Bachelor,29,Travel_Rarely,1069,Active
1379,Oscar,Mehta,1,Sales Representative,1,2023-11-20,Female,31,Single,Bachelor,2,Travel_Frequently,1457,Terminated
1380,Anika,Ramos,1,Sales Executive,2,2020-08-19,Female,35,Married,Master,18,Travel_Frequently,1070,Terminated
1382,Viktor,Larsen,2,Software Engineer,1,2021-05-31,Male,38,Divorced,Bachelor,7,Travel_Frequently,1128,Active
1383,Elena,Petrov,6,Support Representative,2,2011-07-06,Female,34,Single,Master,2,Travel_Rarely,1697,Active
1387,Viktor,Mbeki,1,Sales Executive,2,2020-06-03,Male,28,Married,Bachelor,26,Travel_Rarely,174,Active
1389,Camila,Bianchi,5,Operations Director,2,2015-06-22,Male,31,Married,Master,22,Travel_Rarely,1283,Terminated
1390,Soren,Bianchi,1,Sales Executive,2,2020-03-31,Male,39,Married,Master,21,Travel_Rarely,2056,Active
1391,Marcus,Andersen,1,Sales Executive,3,2021-12-31,Male,51,Married,Bachelor,2,Travel_Frequently,897,Active
1392,Daniel,Nakamura,2,Software Engineer,2,2019-03-02,Female,41,Divorced,Bachelor,22,Travel_Frequently,1263,Active
1394,Samir,Bakker,2,Software Engineer,1,2019-08-04,Male,37,Married,Below College,4,Travel_Rarely,1424,Active
1395,Tariq,Bergman,1,Sales Executive,2,2020-10-25,Male,33,Married,Below College,5,Travel_Frequently,1050,Active
1396,Chloe,Simonsen,1,Sales Executive,2,2022-10-05,Male,32,Married,Below College,2,Travel_Rarely,1968,Active
1397,Claire,Delacroix,6,Support Representative,3,2019-11-18,Male,39,Married,College,25,Non-Travel,431,Active
1399,Aarav,Larsen,1,Sales Executive,2,2022-03-29,Male,25,Married,Below College,18,Travel_Rarely,840,Active
1401,Rosa,Marchetti,5,Operations Director,4,2020-12-13,Female,52,Married,College,28,Travel_Frequently,1373,Active
1402,Nadia,Silva,2,Software Engineer,2,2005-04-12,Female,43,Single,Bachelor,6,Travel_Rarely,1941,Active
1403,Priya,Fitzgerald,1,Sales Executive,2,2019-07-10,Female,27,Married,Bachelor,10,Travel_Rarely,2055,Active
1405,Andre,Dubois,2,Software Engineer,1,2016-05-31,Female,27,Single,Master,17,Travel_Rarely,520,Terminated
1407,Claire,Duarte,2,Software Engineer,1,2021-07-05,Male,26,Single,Below College,2,Travel_Rarely,843,Active
1408,Felix,Nakamura,4,Finance Manager,4,2005-08-22,Female,42,Married,Bachelor,10,Travel_Rarely,1336,Active
1409,Nadia,Haddad,2,QA Engineer,1,2020-04-20,Female,52,Married,Master,8,Travel_Rarely,58,Active
1411,Amara,Kaur,2,QA Engineer,1,2022-03-06,Female,37,Single,Bachelor,11,Travel_Rarely,1424,Active
1412,Fatima,Okafor,5,Operations Director,3,2023-02-14,Male,35,Single,College,18,Travel_Frequently,1367,Active
1415,Sofia,Rossi,2,QA Engineer,1,2022-12-18,Male,25,Married,Bachelor,1,Travel_Rarely,1666,Active
1417,Daniel,Moreau,2,QA Engineer,1,2018-11-29,Male,26,Single,Bachelor,7,Travel_Rarely,843,Active
1419,Hugo,Bergman,3,HR Generalist,3,2015-09-03,Male,29,Single,Bachelor,17,Travel_Rarely,1744,Active
1420,Aisha,Fitzgerald,2,QA Engineer,2,2020-04-29,Male,49,Single,College,28,Travel_Frequently,638,Terminated
1421,Yuki,Varga,6,Support Representative,3,2016-11-03,Female,29,Single,Below College,14,Travel_Frequently,431,Terminated
1422,Isabel,Vandenberg,2,Engineering Director,4,2005-06-25,Female,54,Single,Bachelor,1,Travel_Rarely,162,Active
1423,Anika,Andersen,2,Engineering Director,5,2016-07-07,Female,58,Married,Bachelor,1,Travel_Rarely,825,Active
1424,Rahul,Novak,2,Engineering Director,4,2018-05-29,Male,55,Divorced,Master,1,Travel_Rarely,522,Active
1425,Isabel,Duarte,1,Sales Executive,2,2020-09-03,Female,36,Single,Master,3,Travel_Rarely,81,Active
1427,Soren,Krishnan,1,Sales Representative,1,2023-12-03,Female,31,Single,Master,1,Travel_Frequently,1457,Terminated
1428,Ingrid,Vandenberg,1,Sales Executive,2,2022-05-07,Female,30,Divorced,Master,7,Travel_Rarely,1391,Active
1430,Idris,Novak,2,Engineering Director,4,2022-08-16,Female,31,Single,Doctor,8,Travel_Rarely,385,Active
1431,Ethan,Mbeki,2,Software Engineer,1,2021-04-27,Male,34,Divorced,Master,1,Travel_Frequently,386,Active
1433,Anika,Andersen,2,Software Engineer,1,2024-10-07,Female,31,Single,Bachelor,8,Travel_Rarely,997,Terminated
1434,Mira,Pashkov,2,QA Engineer,1,2020-08-09,Male,27,Married,Below College,11,Travel_Rarely,520,Active
1435,Nadia,Ferreira,2,QA Engineer,2,2015-02-12,Male,36,Single,Master,4,Travel_Rarely,447,Active
1436,Anika,Jokinen,1,Sales Executive,2,2022-11-25,Female,36,Married,Master,16,Travel_Rarely,81,Active
1438,Caleb,Bianchi,2,Software Engineer,1,2019-01-27,Male,47,Married,Bachelor,1,Travel_Rarely,58,Active
1439,Chloe,Jokinen,1,Sales Representative,1,2021-09-07,Male,25,Married,College,9,Travel_Rarely,1732,Terminated
1440,Nina,Cardoso,2,QA Engineer,1,2019-01-22,Male,37,Single,College,5,Non-Travel,1424,Active
1441,Mei,Aoki,2,Software Engineer,1,2022-09-27,Female,56,Married,College,1,Travel_Rarely,1255,Active
1443,Aisha,Rossi,2,Engineering Director,4,2005-08-12,Female,47,Married,Master,2,Travel_Rarely,80,Active
1445,Fatima,Haddad,1,Sales Executive,2,2020-02-24,Female,24,Married,Below College,4,Travel_Rarely,118,Active
1446,Peter,Simonsen,1,Sales Executive,2,2021-07-28,Male,32,Married,Doctor,7,Travel_Rarely,1968,Active
1447,Aisha,Lombardi,2,QA Engineer,1,2020-01-12,Female,34,Married,Bachelor,1,Travel_Rarely,386,Active
1448,Mira,Moreau,2,Software Engineer,1,2021-05-05,Male,41,Married,Doctor,5,Travel_Rarely,352,Active
1449,Nadia,Nowak,2,QA Engineer,2,2017-05-30,Male,40,Divorced,Master,9,Non-Travel,1263,Active
1453,Aarav,Silva,1,Sales Executive,3,2012-06-19,Male,31,Divorced,College,8,Travel_Rarely,1039,Active
1457,Leila,Rossi,1,Sales Executive,3,2017-06-20,Male,46,Divorced,Bachelor,9,Travel_Rarely,1138,Terminated
1458,Rosa,Vandenberg,2,QA Engineer,1,2023-10-19,Female,39,Single,Bachelor,2,Non-Travel,1128,Terminated
1459,Luis,Petrov,5,Operations Director,3,2014-04-16,Female,31,Single,Doctor,1,Travel_Frequently,1367,Terminated
1460,Hannah,Rossi,6,Support Representative,3,2018-11-03,Male,45,Divorced,Bachelor,20,Travel_Rarely,1606,Active
1461,Zara,Moreau,3,HR Generalist,1,2022-03-06,Female,31,Single,College,8,Travel_Rarely,2040,Active
1464,Sanne,Sharma,2,QA Engineer,1,2023-01-13,Male,31,Married,Bachelor,2,Travel_Frequently,997,Terminated
1465,Luis,Navarro,5,Operations Director,3,2022-09-10,Male,45,Married,Bachelor,29,Travel_Rarely,867,Active
1466,Aarav,Jokinen,1,Sales Executive,2,2023-03-04,Male,48,Divorced,Bachelor,7,Travel_Rarely,986,Active
1467,Divya,Nakamura,3,HR Generalist,1,2022-09-06,Female,34,Married,Master,9,Travel_Rarely,2040,Terminated
1468,Kwame,Hassan,2,Engineering Director,3,2016-08-29,Male,40,Divorced,Below College,8,Non-Travel,396,Active
1469,Felix,Bakker,1,Sales Executive,2,2020-12-17,Male,28,Single,Bachelor,5,Travel_Rarely,174,Active
1471,Isabel,Quintero,2,QA Engineer,1,2020-06-14,Male,44,Single,Bachelor,5,Non-Travel,999,Active
1472,Divya,Lindqvist,2,Engineering Director,4,2016-02-16,Male,53,Single,Bachelor,2,Travel_Rarely,162,Active
1473,Ingrid,Mbeki,6,Support Representative,2,2022-12-22,Male,49,Married,Master,5,Travel_Rarely,1661,Active
1474,Chloe,Sharma,2,Software Engineer,1,2022-02-07,Male,40,Divorced,Bachelor,2,Travel_Rarely,1128,Active
1475,Oscar,Mehta,2,Software Engineer,1,2020-03-06,Male,44,Single,Bachelor,20,Travel_Rarely,999,Active
1477,Amara,Lombardi,1,Sales Executive,2,2021-12-19,Male,33,Married,Bachelor,7,Travel_Frequently,1050,Active
1478,Aisha,Osei,1,Sales Executive,2,2012-09-21,Male,34,Single,Bachelor,3,Travel_Rarely,862,Active
1479,Yuki,Krishnan,1,Sales Executive,2,2023-03-26,Male,30,Married,Below College,16,Travel_Rarely,1391,Active
1480,Jonas,Jokinen,2,QA Engineer,1,2013-05-19,Female,42,Single,College,9,Travel_Frequently,1035,Active
1481,Isabel,Kaur,1,Sales Executive,2,2024-04-09,Female,44,Married,Doctor,1,Travel_Frequently,1975,Active
1482,Nadia,Eriksen,2,Software Engineer,1,2024-11-15,Male,30,Divorced,Bachelor,7,Non-Travel,1539,Active
1483,Diego,Fitzgerald,2,Software Engineer,2,2013-02-11,Male,57,Married,College,1,Travel_Rarely,638,Active
1484,Felix,Ibrahim,6,Support Representative,3,2017-01-02,Male,49,Divorced,Master,7,Travel_Rarely,1606,Active
1485,Ethan,Quintero,2,Engineering Director,4,2011-01-06,Male,34,Divorced,Bachelor,15,Travel_Frequently,141,Active
1486,Felix,Delacroix,1,Sales Representative,1,2022-02-23,Male,28,Married,Bachelor,1,Travel_Frequently,1732,Terminated
1487,Yuki,Okafor,1,Sales Executive,2,2020-08-12,Female,29,Single,Bachelor,13,Travel_Frequently,1391,Terminated
1489,Aisha,Hassan,1,Sales Executive,2,2009-07-31,Female,34,Single,Master,24,Travel_Rarely,862,Terminated
1492,Elena,Reyes,1,Sales Representative,1,2024-06-30,Male,35,Married,Below College,7,Travel_Rarely,244,Active
1494,Nikolai,Grimaldi,2,QA Engineer,1,2024-09-20,Male,24,Single,Bachelor,9,Travel_Frequently,468,Terminated
1495,Samir,Hassan,1,Sales Representative,1,2024-09-03,Female,24,Married,College,13,Non-Travel,1869,Active
1496,Chloe,Fitzgerald,5,Operations Director,3,2023-10-12,Male,44,Single,Below College,2,Travel_Frequently,1401,Active
1497,Fatima,Ferreira,1,Sales Executive,2,2015-05-04,Male,29,Divorced,Bachelor,19,Travel_Rarely,174,Active
1499,Rahul,Bakker,3,HR Generalist,1,2020-09-16,Male,30,Divorced,Bachelor,1,Travel_Rarely,2040,Active
1501,Samir,Delacroix,6,Support Representative,2,2022-10-24,Male,55,Married,Master,4,Travel_Rarely,431,Active
1502,Amara,Steiner,2,QA Engineer,1,2020-10-15,Female,33,Married,Master,4,Travel_Rarely,901,Active
1503,Samir,Bakker,1,Sales Executive,2,2020-04-08,Female,47,Married,Bachelor,14,Travel_Rarely,1975,Active
1504,Leila,Tanaka,2,QA Engineer,1,2023-10-08,Male,28,Single,College,2,Travel_Frequently,1719,Terminated
1506,Mei,Dubois,2,Software Engineer,1,2024-06-24,Male,28,Divorced,Bachelor,1,Travel_Rarely,1719,Active
1507,Andre,Sharma,1,Sales Executive,2,2021-04-19,Male,28,Single,Bachelor,7,Travel_Frequently,174,Active
1509,Isabel,Castellanos,2,QA Engineer,2,2022-09-04,Female,49,Married,College,3,Travel_Rarely,1941,Active
1513,Sanne,Cardoso,2,QA Engineer,1,2022-07-15,Female,29,Married,Below College,2,Travel_Frequently,1443,Active
1514,Viktor,Rossi,5,Operations Director,2,2017-12-07,Male,28,Married,Below College,29,Travel_Rarely,1360,Active
1515,Leila,Cardoso,6,Support Representative,2,2025-08-24,Male,33,Single,Doctor,8,Travel_Rarely,1697,Active
1516,Oscar,Okafor,4,Finance Manager,3,2020-06-10,Male,32,Single,Bachelor,10,Travel_Rarely,1973,Active
1520,Aisha,Okafor,4,Finance Manager,4,2011-11-08,Female,54,Divorced,Master,11,Travel_Frequently,374,Active
1522,Marcus,Sharma,2,Software Engineer,1,2016-03-05,Male,29,Single,Master,1,Travel_Rarely,1443,Terminated
1523,Daniel,Osei,2,Engineering Director,4,2005-11-15,Male,44,Married,Bachelor,28,Travel_Rarely,80,Active
1525,Luis,Bianchi,5,Operations Director,3,2023-10-31,Female,39,Single,Bachelor,6,Travel_Rarely,1367,Active
1527,Soren,Silva,4,Finance Manager,4,2012-04-25,Female,46,Married,Bachelor,3,Travel_Rarely,787,Active
1529,Kwame,Sharma,6,Support Representative,3,2014-10-06,Female,35,Single,Bachelor,16,Travel_Rarely,431,Active
1533,Rahul,Varga,2,QA Engineer,2,2021-03-18,Male,23,Single,Below College,20,Travel_Rarely,1608,Active
1534,Daniel,Vandenberg,2,QA Engineer,1,2019-12-17,Male,40,Single,Master,9,Travel_Rarely,1128,Terminated
1535,Omar,Nakamura,1,Sales Executive,3,2015-05-26,Male,34,Married,Bachelor,1,Travel_Rarely,1863,Active
1537,Mei,Whitfield,2,Software Engineer,1,2018-05-15,Female,31,Single,Bachelor,3,Travel_Frequently,997,Terminated
1539,Camila,Dubois,2,Engineering Director,4,1993-10-26,Male,50,Single,Doctor,22,Travel_Frequently,80,Active
1541,Tobias,Aoki,1,Sales Representative,1,2014-09-15,Male,34,Married,College,7,Travel_Rarely,580,Active
1542,Elena,Andersen,2,QA Engineer,1,2024-12-04,Male,42,Married,Bachelor,2,Travel_Rarely,1035,Active
1543,Sanne,Moreau,2,Software Engineer,2,2015-07-14,Male,37,Married,Bachelor,13,Travel_Rarely,447,Active
1544,Nikolai,Castellanos,6,Support Representative,2,2018-10-01,Female,29,Married,Below College,8,Travel_Rarely,165,Active
1545,Nikolai,Andersen,5,Operations Director,2,2020-04-03,Male,33,Single,Bachelor,25,Travel_Rarely,1283,Active
1546,Lena,Mbeki,2,Software Engineer,1,2020-05-10,Male,45,Married,Bachelor,28,Travel_Rarely,999,Active
1547,Kwame,Fitzgerald,6,Support Representative,3,2005-03-11,Male,42,Married,Bachelor,2,Travel_Frequently,431,Active
1548,Felix,Bergman,1,Sales Executive,2,2017-03-26,Male,40,Married,College,9,Travel_Rarely,2056,Active
1549,Aisha,Larsen,2,QA Engineer,2,2010-07-06,Male,33,Married,Master,28,Travel_Rarely,1217,Active
1550,Aisha,Petrov,4,Finance Manager,4,2004-06-16,Male,40,Single,College,6,Travel_Rarely,1336,Active
1551,Idris,Osei,2,QA Engineer,1,2024-11-02,Male,24,Divorced,College,21,Travel_Rarely,468,Active
1552,Nikolai,Nowak,6,Support Representative,2,2023-12-25,Male,40,Divorced,College,8,Non-Travel,119,Active
1553,Tariq,Ramos,6,Support Representative,3,2015-11-19,Male,45,Divorced,Master,1,Travel_Rarely,1606,Active
1554,Omar,Steiner,1,Sales Representative,1,2020-09-19,Female,35,Married,Master,28,Travel_Rarely,244,Active
1555,Samir,Pashkov,2,Software Engineer,2,2018-01-19,Female,32,Married,College,5,Travel_Rarely,1789,Active
1556,Oscar,Delacroix,1,Sales Representative,1,2022-05-16,Male,36,Single,Master,2,Travel_Rarely,244,Active
1557,Yuki,Quintero,1,Sales Executive,2,2017-12-22,Female,48,Divorced,Master,16,Travel_Rarely,986,Active
1558,Soren,Dubois,2,Software Engineer,1,2024-02-03,Male,29,Married,Bachelor,9,Travel_Rarely,1443,Active
1560,Jonas,Kaur,1,Sales Executive,2,2023-12-28,Male,33,Married,Master,8,Travel_Rarely,1050,Active
1562,Jonas,Aoki,1,Sales Executive,2,2015-08-29,Male,30,Married,Bachelor,1,Travel_Rarely,1391,Terminated
1563,Rosa,Cardoso,3,HR Generalist,2,2019-05-29,Male,38,Married,Master,10,Travel_Frequently,1744,Active
1564,Grace,Kowalski,2,QA Engineer,1,2022-10-22,Male,35,Single,Bachelor,1,Travel_Rarely,1422,Active
1568,Nadia,Grimaldi,1,Sales Executive,3,2021-05-11,Male,30,Married,Master,29,Travel_Rarely,404,Active
1569,Claire,Ferreira,2,QA Engineer,1,2022-06-17,Female,35,Divorced,Bachelor,2,Travel_Rarely,1422,Terminated
1572,Hugo,Eriksen,5,Operations Director,3,1991-07-09,Female,53,Married,Doctor,2,Travel_Rarely,867,Terminated
1573,Samir,Ortega,5,Operations Director,2,2019-04-01,Male,38,Married,Bachelor,2,Travel_Rarely,601,Terminated
1574,Aarav,Steiner,2,Software Engineer,2,2019-01-23,Male,32,Married,Master,1,Non-Travel,1789,Active
1576,Fatima,Castellanos,2,Software Engineer,1,2017-05-18,Female,48,Married,Master,15,Travel_Rarely,58,Active
1577,Hugo,Nakamura,2,Software Engineer,1,2024-02-17,Male,34,Single,Master,7,Travel_Rarely,730,Active
1578,Tariq,Pashkov,4,Finance Manager,5,1989-05-25,Male,55,Married,Doctor,26,Travel_Rarely,549,Active
1580,Idris,Dubois,2,Software Engineer,2,2023-08-03,Male,34,Married,Master,1,Travel_Rarely,1069,Active
1581,Nina,Mbeki,2,Software Engineer,1,2024-02-16,Female,26,Married,Bachelor,3,Travel_Rarely,843,Active
1582,Viktor,Mehta,1,Sales Executive,2,2016-01-11,Male,38,Married,Bachelor,14,Travel_Rarely,81,Active
1583,Felix,Fitzgerald,1,Sales Executive,2,2022-02-10,Female,38,Single,Bachelor,16,Travel_Rarely,81,Active
1585,Anika,Rossi,1,Sales Executive,2,2024-04-15,Female,36,Single,Master,1,Travel_Rarely,81,Active
1586,Elena,Varga,2,QA Engineer,1,2015-02-18,Male,29,Single,Below College,3,Travel_Rarely,1443,Active
1587,Grace,Eriksen,6,Support Representative,2,2020-02-24,Female,35,Single,Master,10,Travel_Rarely,1127,Active
1588,Oscar,Andersen,1,Sales Executive,3,2018-01-03,Male,39,Married,Bachelor,6,Travel_Rarely,1716,Active
1590,Mira,Nakamura,6,Support Representative,2,2019-03-22,Male,29,Divorced,Below College,2,Travel_Frequently,165,Active
1591,Marcus,Cardoso,4,Finance Manager,5,2024-03-05,Male,50,Married,Bachelor,9,Travel_Rarely,140,Active
1592,Fatima,Whitfield,2,Software Engineer,1,2023-06-10,Male,23,Married,Bachelor,10,Travel_Rarely,468,Active
1594,Nadia,Hassan,2,QA Engineer,2,2022-02-02,Male,36,Married,Master,6,Travel_Frequently,447,Active
1595,Claire,Aoki,4,Finance Manager,5,2024-02-15,Male,42,Single,College,9,Travel_Rarely,1191,Active
1596,Mei,Nakamura,2,QA Engineer,2,2015-06-24,Male,35,Married,Bachelor,28,Travel_Rarely,1069,Active
1597,Hannah,Grimaldi,6,Support Representative,2,2017-04-18,Male,34,Married,Master,10,Travel_Frequently,1697,Active
1598,Zara,Tanaka,1,Sales Executive,2,2020-09-30,Female,40,Married,College,14,Travel_Rarely,2056,Active
1599,Anika,Kaur,2,QA Engineer,1,2019-03-11,Male,43,Divorced,Bachelor,27,Travel_Rarely,1035,Active
1601,Caleb,Ramos,2,QA Engineer,1,2024-02-24,Male,35,Married,College,7,Travel_Rarely,1422,Active
1602,Soren,Navarro,4,Finance Manager,4,1999-09-16,Male,46,Single,Master,1,Travel_Rarely,787,Active
1604,Soren,Tanaka,2,QA Engineer,1,2023-09-29,Male,28,Married,Bachelor,24,Travel_Rarely,1719,Terminated
1605,Tobias,Whitfield,2,Software Engineer,1,2021-05-25,Female,22,Married,College,26,Non-Travel,1485,Active
1606,Aarav,Eriksen,6,Support Representative,4,1995-06-06,Male,50,Married,Doctor,20,Travel_Frequently,1278,Active
1607,Idris,Navarro,2,Software Engineer,1,2022-11-14,Female,32,Married,Master,5,Travel_Rarely,815,Active
1608,Oscar,Silva,2,Engineering Director,5,2003-06-14,Female,44,Divorced,Bachelor,7,Travel_Rarely,1770,Active
1609,Fatima,Quintero,2,Software Engineer,1,2019-05-27,Male,30,Married,Bachelor,7,Travel_Rarely,1539,Active
1611,Diego,Sharma,2,QA Engineer,2,2015-02-02,Female,45,Single,Doctor,5,Travel_Rarely,1941,Active
1612,Chloe,Nowak,1,Sales Executive,2,2015-04-25,Male,45,Married,Bachelor,26,Non-Travel,1975,Active
1613,Elena,Rossi,1,Sales Executive,2,2020-01-03,Male,31,Single,Master,2,Travel_Frequently,1319,Active
1614,Rahul,Petrov,5,Operations Director,2,2022-05-27,Female,36,Married,Master,12,Travel_Rarely,1026,Active
1615,Lena,Bergman,5,Operations Director,2,2016-10-20,Male,34,Divorced,Master,10,Travel_Frequently,1283,Active
1617,Ethan,Moreau,2,QA Engineer,1,2016-08-12,Female,49,Married,Master,25,Travel_Rarely,58,Active
1618,Grace,Dubois,5,Operations Director,2,2018-09-23,Male,39,Married,Doctor,10,Travel_Rarely,601,Active
1619,Leila,Jokinen,2,QA Engineer,1,2018-11-02,Male,27,Divorced,Bachelor,19,Travel_Rarely,520,Active
1621,Freya,Haddad,2,Software Engineer,2,2009-02-20,Male,35,Married,Doctor,18,Travel_Rarely,1069,Active
1622,Jonas,Bergman,5,Operations Director,2,2020-07-19,Female,28,Divorced,Bachelor,27,Travel_Rarely,1360,Active
1623,Sofia,Whitfield,2,Software Engineer,1,2023-07-28,Male,21,Single,Below College,5,Travel_Rarely,612,Active
1624,Claire,Ibrahim,1,Sales Representative,1,2025-04-02,Female,18,Single,College,3,Travel_Frequently,1716,Terminated
1625,Nadia,Cardoso,4,Finance Manager,5,2020-01-20,Female,47,Married,Master,26,Travel_Rarely,140,Active
1627,Zara,Pashkov,2,QA Engineer,2,2015-02-24,Male,39,Divorced,College,3,Travel_Rarely,1263,Active
1628,Grace,Nowak,5,Operations Director,3,2007-01-06,Female,40,Married,Bachelor,15,Travel_Rarely,1401,Active
1630,Sofia,Petrov,6,Support Representative,2,2011-05-21,Female,35,Married,Master,8,Non-Travel,1127,Active
1631,Luis,Mbeki,5,Operations Director,2,2021-06-12,Male,37,Married,Bachelor,19,Travel_Rarely,1026,Active
1633,Freya,Halvorsen,5,Operations Director,2,2016-03-06,Female,39,Single,Bachelor,4,Travel_Frequently,601,Active
1635,Hugo,Pashkov,5,Operations Director,2,2015-10-29,Female,45,Divorced,College,2,Travel_Rarely,2034,Active
1638,Divya,Cardoso,5,Operations Director,3,2020-07-19,Female,38,Married,College,2,Travel_Rarely,1367,Active
1639,Divya,Bakker,1,Sales Executive,3,2011-11-08,Male,35,Married,Bachelor,10,Travel_Rarely,1863,Terminated
1640,Oscar,Nowak,2,Software Engineer,1,2017-06-25,Female,37,Married,Bachelor,10,Travel_Rarely,1424,Active
1641,Mira,Pashkov,5,Operations Director,3,2021-11-16,Female,40,Single,Bachelor,16,Travel_Rarely,1401,Active
1642,Elena,Aoki,3,HR Generalist,2,2015-07-10,Male,44,Married,Doctor,1,Travel_Frequently,1744,Active
